2.45522	0.0332605	-1.39515	-2.46483	-0.838653	-0.497508
1.16964	0.032534	-0.142335	-1.19787	-0.39426	-0.24034
1.07002	0.0338503	-0.0442582	-1.08371	-0.376224	-0.209519
0.803643	0.0340374	0.212452	-0.829361	-0.276156	-0.157669
1.22376	0.0320494	-0.196408	-1.25202	-0.413689	-0.253429
1.91714	0.0384863	-0.861907	-1.94416	-0.651073	-0.349088
3.74425	0.0324853	-2.64071	-3.82452	-1.20113	-0.794677
0.832648	0.0251289	0.172316	-0.934839	-0.197851	-0.221425
0.864412	0.0288654	0.144897	-0.930821	-0.241762	-0.205953
0.48949	0.0301827	0.508862	-0.554669	-0.116959	-0.119664
0.454119	0.0281051	0.543523	-0.521022	-0.104591	-0.11572
0.51679	0.0289861	0.483529	-0.577104	-0.132127	-0.12598
0.199889	0.0289876	0.791751	-0.266345	-0.0205017	-0.0570287
0.364643	0.0298554	0.632257	-0.420941	-0.0865533	-0.088842
0.49595	0.0308593	0.506353	-0.546144	-0.136487	-0.113785
0.440427	0.0291278	0.560081	-0.493701	-0.115481	-0.10559
0.404723	0.0290478	0.594796	-0.456697	-0.105331	-0.0970919
0.405458	0.0315442	0.595416	-0.451742	-0.11203	-0.0909507
0.441966	0.0320442	0.560774	-0.486908	-0.124966	-0.0977114
0.48214	0.0320783	0.521965	-0.523513	-0.142128	-0.104958
0.525233	0.0318828	0.480662	-0.565343	-0.157952	-0.114008
0.0771359	0.0228922	0.91363	-0.13559	0.00891335	-0.0271092
0.405262	0.0303184	0.596486	-0.451152	-0.11279	-0.0926203
0.270723	0.0282959	0.72666	-0.32351	-0.0613722	-0.067428
0.21118	0.0281232	0.784262	-0.264828	-0.0409851	-0.0541722
0.181691	0.0245972	0.811949	-0.239448	-0.0266078	-0.0517245
0.282132	0.029202	0.715332	-0.334321	-0.0662564	-0.0684923
0.231655	0.0297938	0.763988	-0.284667	-0.0483634	-0.0570583
