2.09618	0.0324919	-1.0472	-2.13321	-0.693084	-0.437084
0.946199	0.0325436	0.0766575	-0.992658	-0.303519	-0.197621
0.65103	0.0355382	0.364159	-0.687276	-0.215747	-0.125254
0.832563	0.0321443	0.186858	-0.875549	-0.269904	-0.174032
1.16206	0.0313594	-0.134688	-1.20475	-0.379781	-0.247084
1.90183	0.0367102	-0.847561	-1.9487	-0.627324	-0.364187
3.24649	0.0314678	-2.1591	-3.37076	-0.991733	-0.716526
0.652825	0.0249232	0.348859	-0.76286	-0.133251	-0.179265
0.770344	0.0259337	0.234941	-0.854446	-0.188306	-0.201253
0.578989	0.026561	0.422368	-0.658748	-0.128232	-0.153487
0.538157	0.0254803	0.462517	-0.618805	-0.113675	-0.146663
0.532194	0.0263438	0.469011	-0.605305	-0.120044	-0.14057
0.440812	0.0264037	0.558642	-0.513711	-0.0892607	-0.11934
0.502926	0.0255648	0.499263	-0.57646	-0.109821	-0.135633
0.458803	0.0267685	0.542882	-0.526607	-0.101879	-0.120479
0.476752	0.0263769	0.525179	-0.541475	-0.111023	-0.124538
0.476319	0.0264025	0.525959	-0.538449	-0.113815	-0.123487
0.500934	0.0275681	0.502744	-0.559465	-0.1258	-0.125533
0.58564	0.0286915	0.421419	-0.638719	-0.15961	-0.140583
0.548875	0.0286233	0.457058	-0.600593	-0.14893	-0.131979
0.5444	0.0286662	0.461821	-0.596044	-0.147631	-0.130829
0.383017	0.0248154	0.617854	-0.445834	-0.0825023	-0.104283
0.461866	0.0271672	0.54223	-0.519015	-0.11511	-0.116619
0.324494	0.025309	0.675378	-0.385335	-0.0662851	-0.0882226
0.369744	0.0249185	0.631539	-0.433323	-0.0777654	-0.100933
0.262816	0.0224216	0.734653	-0.329744	-0.0388757	-0.0790759
0.404135	0.0262364	0.597558	-0.463345	-0.0943503	-0.105243
0.432459	0.0268461	0.570238	-0.490671	-0.104759	-0.110502
