0.0194756	0	0.973778	0.0010406	0.0409747	0.000920256
0.0196794	1	0.983971	0.000658366	0.039099	0.000439987
0.019672	2	0.9836	0.000371286	0.0387376	0.000317681
0.0196675	3	0.983374	0.00034925	0.0373813	0.00029367
0.0196598	4	0.98299	0.000601124	0.0381939	0.000440606
0.0195418	5	0.977091	0.000593039	0.0396359	0.000514985
0.0195955	6	0.979777	0.00315376	0.0395875	0.00262827
0.0196544	7	0.982718	0.00101031	0.0374813	0.000871625
0.0196444	8	0.982218	0.00192485	0.0379326	0.00148289
0.0196845	9	0.984223	0.00173622	0.0359204	0.00114355
0.0196443	10	0.982214	0.00191422	0.0397157	0.00145723
0.0196091	11	0.980457	0.00159193	0.035711	0.000980369
0.0197044	12	0.985222	0.000849224	0.0380718	0.000750453
0.0196507	13	0.982535	0.00153079	0.0364661	0.00101689
0.0196673	14	0.983367	0.000722026	0.0353296	0.000596126
0.01975	15	0.9875	0.000769411	0.0367656	0.000656362
0.0197186	16	0.98593	0.00134474	0.0367924	0.00088297
0.0197095	17	0.985475	0.00134329	0.036667	0.000812729
0.0197398	18	0.98699	0.00126558	0.0363541	0.000798899
0.0197535	19	0.987674	0.00125814	0.0369051	0.000829233
0.0197677	20	0.988387	0.00119444	0.0368623	0.000818675
0.0197323	21	0.986616	0.000721579	0.0397337	0.00064662
0.0197832	22	0.98916	0.00135353	0.0391393	0.000909726
0.0197998	23	0.989992	0.000611763	0.0363435	0.000517216
0.0197968	24	0.989841	0.000622973	0.0377144	0.000536959
0.0197375	25	0.986874	0.00062852	0.0382932	0.000545751
0.0197221	26	0.986104	0.00121809	0.0379717	0.000795864
0.0196983	27	0.984915	0.00117479	0.0380152	0.000799097
0.0291687	0	0.972289	0.000873573	0.038758	0.00083967
0.0295003	1	0.983345	0.000514109	0.0357487	0.000356755
0.0295448	2	0.984826	0.00030247	0.0350658	0.000247345
0.0294986	3	0.983286	0.000293109	0.034482	0.000238014
0.0294495	4	0.98165	0.000475311	0.0348953	0.000349275
0.029225	5	0.974167	0.000287691	0.0376619	0.000232477
0.0292603	6	0.975344	0.00117234	0.038172	0.000997442
0.0293972	7	0.979908	0.00141656	0.0313039	0.00100815
0.0293535	8	0.97845	0.000817526	0.0338658	0.000633256
0.0294127	9	0.980425	0.000753723	0.0333627	0.000590249
0.0294406	10	0.981355	0.000680981	0.0326069	0.000544989
0.0294136	11	0.980453	0.000712627	0.0340726	0.00056331
0.0295286	12	0.984286	0.00119335	0.0335294	0.000884704
0.02953	13	0.984333	0.000616455	0.0328929	0.000494523
0.0295153	14	0.983843	0.00116515	0.0348918	0.00088514
0.0295153	15	0.983844	0.000614773	0.0340097	0.000487329
0.02957	16	0.985667	0.000990345	0.0335937	0.000690377
0.0296491	17	0.988304	0.000558351	0.0347012	0.000464395
0.0295458	18	0.98486	0.000552359	0.0342093	0.000433839
0.0296511	19	0.988371	0.000511374	0.0334221	0.00041581
0.0296395	20	0.987985	0.000519244	0.0344291	0.000427236
0.0296	21	0.986667	0.000509373	0.0335109	0.000404538
0.0296493	22	0.988311	0.000531368	0.0348767	0.000434622
0.0297182	23	0.990607	0.00090275	0.0345322	0.000594114
0.0296821	24	0.989403	0.000480046	0.0337602	0.00038759
0.0296384	25	0.987947	0.000479841	0.0337114	0.000383955
0.0296127	26	0.987091	0.000506965	0.0347601	0.000411755
0.029557	27	0.985235	0.000477285	0.0335841	0.000383178
0.0387366	0	0.968415	0.000852344	0.0385538	0.000877404
0.0393066	1	0.982666	0.000456344	0.0342343	0.000339714
0.0393302	2	0.983255	0.000283448	0.034175	0.000230456
0.0392993	3	0.982483	0.000447994	0.0325605	0.000327504
0.0392228	4	0.980571	0.000236569	0.0324522	0.000190764
0.0388903	5	0.972259	0.000502566	0.0368143	0.000495085
0.0390007	6	0.975018	0.00102897	0.0348854	0.000817853
0.0391171	7	0.977929	0.000813512	0.0331597	0.00067622
0.0391329	8	0.978323	0.000773557	0.034333	0.000616574
0.0392334	9	0.980834	0.00122502	0.0314787	0.000880231
0.0391224	10	0.978061	0.000637779	0.0303495	0.000479733
0.0393057	11	0.982642	0.00108962	0.0320744	0.000882861
0.0393158	12	0.982896	0.000563418	0.0308474	0.000450783
0.0392375	13	0.980938	0.000564787	0.0310468	0.000433058
0.039297	14	0.982424	0.000533065	0.0304048	0.000428474
0.0393243	15	0.983108	0.000558454	0.0325872	0.000452545
0.0393599	16	0.983998	0.000482552	0.0305349	0.000374768
0.0393895	17	0.984738	0.000502394	0.0323494	0.00040786
0.0394229	18	0.985571	0.000482352	0.0323502	0.000385794
0.0394204	19	0.98551	0.000476531	0.0318534	0.000362386
0.0394337	20	0.985841	0.000452113	0.03161	0.00035301
0.0394941	21	0.987354	0.000448318	0.0321165	0.000360666
0.0394763	22	0.986909	0.000437498	0.0319975	0.000350594
0.0395308	23	0.988269	0.00069892	0.0313578	0.000529976
0.0395059	24	0.987648	0.000425533	0.031756	0.000335744
0.0394728	25	0.98682	0.000425516	0.0321769	0.000335034
0.0394524	26	0.986309	0.000420488	0.0310363	0.000331102
0.0393917	27	0.984793	0.000420111	0.0314604	0.000331673
0.0483655	0	0.96731	0.000451492	0.0358494	0.000347574
0.0490261	1	0.980522	0.000422405	0.0329496	0.000315397
0.0490826	2	0.981652	0.000453888	0.032801	0.000334054
0.0490314	3	0.980627	0.000254652	0.0320445	0.00020285
0.0489446	4	0.978892	0.000229664	0.0318794	0.000183348
0.0484907	5	0.969813	0.000495859	0.035403	0.000449144
0.0486369	6	0.972737	0.000988019	0.0343426	0.000865322
0.0486026	7	0.972052	0.000796197	0.0314802	0.000625509
0.0489298	8	0.978595	0.000678858	0.0313337	0.000560279
0.0488446	9	0.976892	0.00123562	0.0311579	0.000919399
0.0488857	10	0.977713	0.00117652	0.029821	0.000747475
0.0489506	11	0.979011	0.000584262	0.0313767	0.000475143
0.0489744	12	0.979489	0.000543231	0.0302392	0.000433616
0.0491234	13	0.982467	0.000500188	0.0288301	0.000408988
0.0491295	14	0.982589	0.000490637	0.0296772	0.000391801
0.0491105	15	0.98221	0.000477149	0.0297273	0.000374199
0.0491543	16	0.983087	0.000447859	0.0290162	0.000349056
0.0491927	17	0.983853	0.000447455	0.0304609	0.000367678
0.0492035	18	0.98407	0.000794174	0.0297316	0.000512117
0.0491919	19	0.983838	0.000412956	0.0294386	0.000324442
0.0491799	20	0.983598	0.000408227	0.0291579	0.000313673
0.0492351	21	0.984701	0.000409748	0.0301041	0.000321589
0.0492795	22	0.985589	0.000399468	0.0299877	0.000309583
0.0493615	23	0.987231	0.000366118	0.0287314	0.000288346
0.0493262	24	0.986525	0.000375812	0.0295892	0.000290429
0.049307	25	0.986141	0.000380546	0.0302268	0.00030703
0.0492213	26	0.984425	0.000391962	0.0302764	0.000306717
0.0491934	27	0.983868	0.000381293	0.0296215	0.000293391
0.0578524	0	0.964206	0.000463586	0.0367526	0.000354677
0.058679	1	0.977984	0.000410886	0.0324048	0.000304181
0.058819	2	0.980317	0.000249799	0.031661	0.000199232
0.0587577	3	0.979296	0.00024357	0.0312506	0.000193437
0.0586244	4	0.977073	0.000220545	0.0312282	0.00017597
0.0580326	5	0.96721	0.00050643	0.0339855	0.000440262
0.0582978	6	0.97163	0.000903327	0.0376251	0.000955883
0.0584061	7	0.973435	0.00162815	0.0301335	0.00104856
0.0585832	8	0.976387	0.00139146	0.029887	0.00101735
0.0585192	9	0.975319	0.0012572	0.0295981	0.000887469
0.0586984	10	0.978307	0.000546194	0.0278805	0.000447018
0.0587279	11	0.978799	0.000516401	0.0289497	0.000439887
0.0587194	12	0.978657	0.000507387	0.02805	0.000411764
0.0587571	13	0.979285	0.000496479	0.0287155	0.000405029
0.058943	14	0.982383	0.000444115	0.0280259	0.000375863
0.0588313	15	0.980522	0.000451711	0.0287838	0.00037201
0.0589267	16	0.982112	0.000411729	0.0274045	0.000325931
0.0589562	17	0.982603	0.000411748	0.0289057	0.000344283
0.0590087	18	0.983478	0.000389349	0.0279795	0.000313786
0.0590091	19	0.983485	0.000404254	0.0293836	0.000333823
0.0590046	20	0.98341	0.000390654	0.0292272	0.000311412
0.0590237	21	0.983729	0.000365779	0.027668	0.00028554
0.0591529	22	0.985881	0.000347656	0.0275974	0.000282597
0.0591374	23	0.985624	0.000664303	0.0292851	0.000465601
0.0591199	24	0.985332	0.000360687	0.0288195	0.000288627
0.0590493	25	0.984155	0.000359794	0.0291766	0.000286957
0.0589934	26	0.983224	0.00036734	0.0289082	0.000298326
0.0589747	27	0.982911	0.000364383	0.0290134	0.000284767
0.0673015	0	0.96145	0.000753816	0.0330185	0.000666054
0.0683218	1	0.976025	0.000392125	0.0318075	0.00030579
0.0684586	2	0.97798	0.000235553	0.0304149	0.00018769
0.0684167	3	0.977381	0.000231992	0.0302081	0.000185809
0.0682682	4	0.97526	0.000209247	0.0299158	0.000169469
0.0674843	5	0.964062	0.000523371	0.0332565	0.000445641
0.0676313	6	0.966162	0.000997008	0.0335929	0.000855459
0.0682418	7	0.974883	0.000671307	0.0284287	0.00057161
0.068393	8	0.977043	0.000551888	0.0269085	0.000514761
0.0683464	9	0.976378	0.000564912	0.0293415	0.000499441
0.0683491	10	0.976416	0.00107666	0.0274011	0.000777645
0.0684009	11	0.977156	0.000509218	0.0284265	0.000439296
0.0684016	12	0.977166	0.000486776	0.0283476	0.000404058
0.0684977	13	0.978538	0.000458851	0.0279374	0.000384754
0.0685659	14	0.979513	0.000956122	0.0278742	0.000625126
0.0687506	15	0.982151	0.000902242	0.0268544	0.000551348
0.0686228	16	0.980326	0.000413478	0.0278008	0.000340513
